StationID,Visit,Year,Footprint,Mitigation Property,Valley,ValleyUpstPine,ValleyUpstDam,BBFM_ID,Easting,Northing,Longitude,Latitude,BHC20,Date,Time,SurveyDuration,B-ALFL,B-AMCR,B-AMPI,B-AMRE,B-AMRO,B-ATTW,B-BAOR,B-BASW,B-BAWW,B-BAYW,B-BBMA,B-BCCH,B-BHCO,B-BHVI,B-BKPW,B-BKSW,B-BLJA,B-BOCH,B-BOWA,B-BRBL,B-BRCR,B-BTNW,B-CAVI,B-CAWA,B-CCSP,B-CEWA,B-CHSP,B-CLSW,B-CMWA,B-COGR,B-CONI,B-CORA,B-COWA,B-COYE,B-DEJU,B-DOWO,B-DUFL,B-EAKI,B-EAPH,B-EUST,B-EVGR,B-FOSP,B-GCKI,B-GCRF,B-GCSP,B-GRCA,B-GRJA,B-HAFL,B-HAWO,B-HETH,B-HOSP,B-HOWR,B-LALO,B-LCSP,B-LEFL,B-LISP,B-MACW,B-MAWR,B-MGNW,B-MODO,B-MOWA,B-NAWA,B-NOFL,B-NOSH,B-NOWA,B-NRWS,B-OCWA,B-OSFL,B-OVEN,B-PAWR,B-PHVI,B-PISI,B-PIWO,B-PSFL,B-PUFI,B-RBGR,B-RBNU,B-RBSA,B-RCKI,B-RECR,B-REVI,B-RUBL,B-RWBL,B-SAPH,B-SASP,B-SAVS,B-SOSP,B-SWSP,B-SWTH,B-TEWA,B-TOSO,B-TOWA,B-TRSW,B-VATH,B-VESP,B-VGSW,B-WAVI,B-WBNU,B-WCSP,B-WEME,B-WETA,B-WIWA,B-WIWR,B-WTSP,B-WWCR,B-WWPE,B-YBFL,B-YBSA,B-YEWA,B-YRWA
PC12-DR-C-2,2,2012,Yes,No,No,-,No,BBFM0153,596925,6208949,-121.4452,56.0159827,DMF,2012-05-20,1899-12-31T04:55:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,1
PC12-DR-C-2,3,2012,Yes,No,No,-,No,BBFM0153,596925,6208949,-121.4452,56.0159827,DMF,2012-06-07,1899-12-31T04:33:00Z,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0
PC12-DR-C-3,1,2012,Yes,No,No,-,No,BBFM0144,596778,6208811,-121.4476068,56.01477293,DMF,2012-05-15,1899-12-31T05:07:00Z,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
PC12-DR-C-3,2,2012,Yes,No,No,-,No,BBFM0144,596778,6208811,-121.4476068,56.01477293,DMF,2012-05-20,1899-12-31T05:03:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0
PC12-DR-C-3,3,2012,Yes,No,No,-,No,BBFM0144,596778,6208811,-121.4476068,56.01477293,DMF,2012-06-07,1899-12-31T04:40:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0
PC12-DR-C-4,1,2012,Yes,No,No,-,No,BBFM0135,596631,6208676,-121.4500124,56.01359006,DYF,2012-05-15,1899-12-31T05:14:00Z,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
PC12-DR-C-4,2,2012,Yes,No,No,-,No,BBFM0135,596631,6208676,-121.4500124,56.01359006,DYF,2012-05-20,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
PC12-DR-C-4,3,2012,Yes,No,No,-,No,BBFM0135,596631,6208676,-121.4500124,56.01359006,DYF,2012-06-07,1899-12-31T04:48:00Z,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1
PC12-DR-C-5,1,2012,No,No,No,-,No,BBFM0131,596497,6208528,-121.4522141,56.01228776,CMF,2012-05-15,1899-12-31T05:21:00Z,5,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PC12-DR-C-5,2,2012,No,No,No,-,No,BBFM0131,596497,6208528,-121.4522141,56.01228776,CMF,2012-05-20,1899-12-31T05:18:00Z,5,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
PC12-DR-C-5,3,2012,No,No,No,-,No,BBFM0131,596497,6208528,-121.4522141,56.01228776,CMF,2012-06-07,1899-12-31T04:55:00Z,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1
PC12-DR-C-6,1,2012,No,No,No,-,No,BBFM0125,596337,6208406,-121.4548231,56.01122417,CMF,2012-05-15,1899-12-31T05:29:00Z,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1
PC12-DR-C-6,2,2012,No,No,No,-,No,BBFM0125,596337,6208406,-121.4548231,56.01122417,CMF,2012-05-20,1899-12-31T05:26:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1
PC12-DR-C-6,3,2012,No,No,No,-,No,BBFM0125,596337,6208406,-121.4548231,56.01122417,CMF,2012-06-07,1899-12-31T05:02:00Z,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PC12-DR-C-7,1,2012,No,No,No,-,No,BBFM0121,596239,6208223,-121.4564599,56.0096002,CMF,2012-05-15,1899-12-31T05:46:00Z,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0
PC12-DR-C-7,2,2012,No,No,No,-,No,BBFM0121,596239,6208223,-121.4564599,56.0096002,CMF,2012-05-20,1899-12-31T05:40:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0
PC12-DR-C-7,3,2012,No,No,No,-,No,BBFM0121,596239,6208223,-121.4564599,56.0096002,CMF,2012-06-07,1899-12-31T05:28:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PC12-DR-C-8,1,2012,No,No,No,-,No,BBFM0120,596084,6208080,-121.458996,56.0083469,CMF,2012-05-15,1899-12-31T06:03:00Z,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,1
PC12-DR-C-8,2,2012,No,No,No,-,No,BBFM0120,596084,6208080,-121.458996,56.0083469,CMF,2012-05-20,1899-12-31T05:53:00Z,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0
PC12-DR-C-8,3,2012,No,No,No,-,No,BBFM0120,596084,6208080,-121.458996,56.0083469,CMF,2012-06-07,1899-12-31T05:41:00Z,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0
PC12-DR-C-9,1,2012,No,No,No,-,No,BBFM0117,596252,6207996,-121.4563328,56.00755875,CMF,2012-05-15,1899-12-31T06:10:00Z,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3
PC12-DR-C-9,2,2012,No,No,No,-,No,BBFM0117,596252,6207996,-121.4563328,56.00755875,CMF,2012-05-20,1899-12-31T06:09:00Z,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0
PC12-DR-C-9,3,2012,No,No,No,-,No,BBFM0117,596252,6207996,-121.4563328,56.00755875,CMF,2012-06-07,1899-12-31T05:52:00Z,5,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0
PC12-DS-C-1,1,2012,No,No,No,-,No,BBFM0840,632970,6226157,-120.8588258,56.16184633,DYF,2012-05-14,1899-12-31T04:51:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0
PC12-DS-C-1,2,2012,No,No,No,-,No,BBFM0840,632970,6226157,-120.8588258,56.16184633,DYF,2012-06-08,1899-12-31T04:30:00Z,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0
PC12-DS-C-1,3,2012,No,No,No,-,No,BBFM0840,632970,6226157,-120.8588258,56.16184633,DYF,2012-06-17,1899-12-31T04:20:00Z,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
PC12-DS-C-10,1,2012,Yes,No,No,-,No,BBFM0866,631610,6226733,-120.8804236,56.16739524,DYF,2012-05-14,1899-12-31T06:15:00Z,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PC12-DS-C-10,2,2012,Yes,No,No,-,No,BBFM0866,631610,6226733,-120.8804236,56.16739524,DYF,2012-06-08,1899-12-31T05:58:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
PC12-DS-C-10,3,2012,Yes,No,No,-,No,BBFM0866,631610,6226733,-120.8804236,56.16739524,DYF,2012-06-17,1899-12-31T05:43:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1
PC12-DS-C-11,1,2012,Yes,No,No,-,No,BBFM0867,631407,6226742,-120.8836859,56.16753204,DYF,2012-05-14,1899-12-31T06:25:00Z,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
PC12-DS-C-11,2,2012,Yes,No,No,-,No,BBFM0867,631407,6226742,-120.8836859,56.16753204,DYF,2012-06-08,1899-12-31T06:08:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC12-DS-C-11,3,2012,Yes,No,No,-,No,BBFM0867,631407,6226742,-120.8836859,56.16753204,DYF,2012-06-17,1899-12-31T05:54:00Z,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
PC12-DS-C-12,1,2012,Yes,No,No,-,No,BBFM0862,631214,6226679,-120.8868229,56.16701954,DYF,2012-05-14,1899-12-31T06:36:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0
PC12-DS-C-12,2,2012,Yes,No,No,-,No,BBFM0862,631214,6226679,-120.8868229,56.16701954,DYF,2012-06-08,1899-12-31T06:18:00Z,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
PC12-DS-C-12,3,2012,Yes,No,No,-,No,BBFM0862,631214,6226679,-120.8868229,56.16701954,DYF,2012-06-17,1899-12-31T06:03:00Z,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
PC12-DS-C-13,1,2012,No,No,No,-,No,BBFM0861,631012,6226672,-120.890077,56.16701224,DYF,2012-05-14,1899-12-31T06:47:00Z,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
PC12-DS-C-13,2,2012,No,No,No,-,No,BBFM0861,631012,6226672,-120.890077,56.16701224,DYF,2012-06-08,1899-12-31T06:30:00Z,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PC12-DS-C-13,3,2012,No,No,No,-,No,BBFM0861,631012,6226672,-120.890077,56.16701224,DYF,2012-06-17,1899-12-31T06:14:00Z,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
PC12-DS-C-14,1,2012,No,No,No,-,No,BBFM0864,630813,6226713,-120.8932593,56.167435,DYF,2012-05-14,1899-12-31T06:57:00Z,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,1,0,0
PC12-DS-C-14,2,2012,No,No,No,-,No,BBFM0864,630813,6226713,-120.8932593,56.167435,DYF,2012-06-08,1899-12-31T06:43:00Z,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PC12-DS-C-14,3,2012,No,No,No,-,No,BBFM0864,630813,6226713,-120.8932593,56.167435,DYF,2012-06-17,1899-12-31T06:24:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
PC12-DS-C-15,1,2012,No,No,No,-,Yes,BBFM0868,630613,6226757,-120.8964562,56.16788489,DYF,2012-05-14,1899-12-31T07:07:00Z,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
PC12-DS-C-15,2,2012,No,No,No,-,Yes,BBFM0868,630613,6226757,-120.8964562,56.16788489,DYF,2012-06-08,1899-12-31T06:53:00Z,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
